"otsikko","teksti","tahdet","url","kieli"
"placeholder","Patukat olivat pahan makuisia ja huonolaatuisia. MENI HETI RIKKI!","1","https://fi.fazer.com/collections/all/products/patukkaboksi","fi"
"placeholder","Valitettavasti lyhyt säilyvyys, vaikka ostin sen normaalihintaan. En ajatellut/tajunut, että minun olisi pitänyt tarkistaa parasta ennen -päiväys 18 isoa suklaapatukkaa sisältävästä tuotteesta, joka on ostettu normaalihintaan. Oletin, että säilyvyys olisi vähintään 4-6 kuukautta eikä 2,5 kuukautta. Se on aika paljon suklaata.","3","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Parasta ennen -päiväys oli liian lähellä, jotta koko suklaapatukkarasia olisi ehtinyt kuluttaa ajoissa. Jos asiakas ostaa irtotavarana, päivämäärään tulisi kiinnittää enemmän huomiota eikä vain päästä eroon pian vanhenevasta varastosta.","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Tilasin ilahduttamaan lahjaksi. Yksi syy oli personoitu viesti, jota kuitenkaan ei paketista löytynyt sen enempää kuin kortista. Suklaata olisi saanut tilattua vaikka prismasta, korttia ei. Vaikea suositella ilahduttamaan yllätyksenä.","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Tämä arvosana ei koske makua, vaan ostoehtoja. Säilyvyys on hyvin lyhyt. Helmikuun lopussa ostettu ruoka tulee syödä ennen toukokuuta. Eikä varoitusta saa ostettaessa.","3","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Toimitus oli nopea. Mutta suklaalla oli vain 1-2 kuukautta jäljellä sen viimeistä käyttöpäivää.","3","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Olin pettynyt, koska suklaan maku katosi kaiken karkkitäytteen takia. Ei mitään minulle, - Haluan puhdasta ""Fazerin sinistä"".","3","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Liian kallis.","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Lemppari levyt puuttui.","3","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Pakkaus oli todella surkeassa kunnossa","3","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Muuten meni hyvin mutta joululahjaksi tilaamissani suklaissa parasta ennen päiväys on huhtikuulle.","3","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","maku oli huono, koska se vaikutti vanhalta suklaalta eikä tavalliselta.","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Osa levyjen paperikääreistä oli kokonaan ja osa osittain auki. En tilaa uudestaan. Avattua tuotetta ei ole mukava antaa eteenpäin...","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Ostin ihan hiljattain tarjouksen kautta kaikki sinisen boxin.  Laatikon nyt saapuessa huomasin parasta ennen päivämäärän olevan jo tammikuun lopulla. En voikaan siis antaa lahjaksi. Hyvä idea mureni täysin. Jos olisin tiennyt,en olisi tilannut lainkaan. Miksi parasta ennen päivämäärää ei mainita tuotteen esittelyn yhteydessä?","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Lahjaksi tilasin mutta huomasin, että parasta ennen päiväys oli noin kahden kuukauden päästä. En kehdannut antaa näin isoa laatikkoa niin lyhyellä päivämäärällä. Tästä pitäisi olla maininta tuotesivulla. En olisi ostanut.","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Ideana mahtava. Mutta... Jos mainostetaan lahjaksi. Voisi tuotteilla olla pidempi parasta ennen kuin noin. 2 kuukautta. Eihän päiväys ole niin pilkun päälle, mutta ikävä antaa lahjaksi pian vanhenevaa suklaata.","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","se on yli 31 kruunua kappale, voin ostaa ne 16 kruunulla tavallisesta kaupasta. Huijaus.","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Useimmat kaupat myyvät 2 suklaapatukkaa hintaan 32 kruunua. Sitten voit valita mitkä haluat h.","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Boksi jota käytetään päätuotteena Fazer Storen markkinoinnissa on loppuunmyyty 3-4 viikkoa ennen joulua... Verkkokaupassa näin ei pitäisi käydä, varsinkin jos myydään omaa tuotetta.","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Levyt ovat kyllä hyviä mutta hyvin outoa ettei laatikko ole halvempi kun kuitenkin kappalemäärä / ostokerta on suurempi?","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Ottaakaa huomioon, jos ajattelette lahjaksi tuotteen, että postitus tapahtuu kuvan pahvilaatikossa. Postituksen jälkeen, ei lahjaksi kelpaavassa kunnossa.  Asiakaspalvelu todella ylimielistä asian tiimoilta.","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Aloitetaan positiivisella, paketin saaja palkitsi minut erittäin hienosti, paketti oli tarvittavan asiallinen ja suklaan ystävä haltioitui satsista. Eli tuote täysi viisi tähteä.  Ja sitten negaan, Toimitus! Asiakaspalvelu (vasta lähetettyäni emailin viikko sen jälkeen kun olisi jo pitänyt olla perillä, minulle kerrotaan että on ruuhkaa - hyvä palvelu on myös sitä että nega kerrotaan ilman pyytämistäkin)! Tästä vain yksi tähti!","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Tein tilauksen 25.5. ja vieläkään (7.6.) ei ole paketti lähtenyt liikkeelle. Tosiaan kuten aiempi arvostelu sanoi, niin tuntuu hullulta, että Suomen siäsisiä lähetyksiä ei saada liikkeelle tai edes viestiä, että pahoitellaan lähetyksen viivästymistä. En voi kyllä tämän kokemuksen perusteella suositella verkkokauppaa kenellekään.","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Tilasin paketin 26.5. tarkoituksena antaa lahjaksi 31.5. Nyt on 5.6. eikä lähetys ole vielä edes laitettu liikkeelle(tilausseurannan mukaan). En ole myöskään saanut mitään viestiä tai selitystä viivästymiselle. Suomalaisesta verkkokaupasta tilatessa suomessa valmistettua tuotetta niin olin olettanut että tavara on perillä parin päivän jälkeen. Nyt on mennyt kahdeksan arkipäivää eikä tilausta edes ole käsitelty.  Ei kovin hyvää asiakaspalvelua","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Voi miksi nämä suklaat on lopetettu. Parhaat ikinä. Eikö niitä edes välillä voisi olla tuotannossa?? Uusi vadelma-lakritsi: Ei jatkoon! Suuhun jää vain kasa kovia salmiakin makuisia kokkareita (vaikka salmiakki muuten on hyvää).","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Ostin uuden lakritsi-vadelma 200g levyn. ISO pettymys, sillä suklaassa maistui vain salmiakki, ei siis lakritsi, vadelmasta puhumattakaan. (Salmiakki on suuri inhokkini) Kiitos ihanista chili-maissimuropatukoista!","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Mihin on kadonnut popcorn-suklaa??? Se oli parasta ikinä!","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Tuossa edellä joku kirjoittaa, että olisi hyvä lahjaidea mikäli olisi nätisti pakattu lahjaksi, mutta muutoin tulee kalliiksi ostaa tämä paketti. Vastaatte näin: ”Tervemenoa tietysti ostoksille sinne, jos niin on!” Millainen asiakaspalveluhenkilöstö teillä oikein siellä on? Kuka sanoo normaalia palautetta antaneelle asiakkaalle ”tervemenoa”??","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Halvemmaks tulee ostaa kaikki erikseen.","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Lahjaideana ihan kiva jos olisi pakattu nättiin pakkaukseen. Nykyisellään halvempaa ostaa levyt yksitellen vaikkapa lähimarketista.","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi"
"placeholder","Fazerin siniset maistuivat erilaiselle tässä pakkauksessa kuin omassa pakkauksessaan pelkälteen olevassa.","3","https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g","fi"
"placeholder","Hyviä suklaapaloja. Sain kuitenkin enimmäkseen geishan paloja ja monet minttusuklaat olivat kuivia ja pureskeltavia. Se alentaa arvosanaa.","3","https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g","fi"
"placeholder","Paketissa vaivaiset kolme minttua","3","https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g","fi"
"placeholder","Ne kaikki maistuivat mintulta. :(","3","https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g","fi"
"placeholder","Loistava tuote, vaikka monet yksittäiset makeiset olivatkin löyhästi käärittyinä, mikä tarkoittaa, että ne kaikki saivat jonkin verran mintuista makua.","3","https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g","fi"
"placeholder","Lahjaksi 👍","3","https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g","fi"
"placeholder","Sisälsi 3 tyhmää väriä ja useista geishoista puuttui suklaakerros ympäriltä?! Ei ollenkaan tyytyväinen.","2","https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g","fi"
"placeholder","Saisiko markkinoille myös PÄHKINÄTTÖMÄN version isommasta sekoituksesta ?  Esimerkiksi klassikko boksi, jossa vain sininen, punainen ja tumma suklaa samassa ? Tai niiden lisäksi myös marmeladisuklaat.","3","https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g","fi"
"placeholder","Fazer on luultavasti yksi planeetan parhaista makeisista. 🍦🙏☕️🍩","2","https://fi.fazer.com/collections/all/products/remix-350-g","fi"
"placeholder","On ihan ok tuote","3","https://fi.fazer.com/collections/all/products/remix-350-g","fi"
"placeholder","Ei aivan sitä mitä minulla oli mielessä","3","https://fi.fazer.com/collections/all/products/remix-350-g","fi"
"placeholder","Hyvä idea Hyvin maistuu kakkoslaatu edullisempaan hintaan","1","https://fi.fazer.com/collections/all/products/remix-350-g","fi"
"placeholder","Liian vähän hedelmä karkkeja, mustia oli enemmän","3","https://fi.fazer.com/collections/all/products/remix-350-g","fi"
"placeholder","Olisi ollut hyvä, jos siihen olisi lisätty salmiakkia ja lakritsia","2","https://fi.fazer.com/collections/all/products/remix-350-g","fi"
"placeholder","Kakkoslaaduksi kohtalaisen hyvä","3","https://fi.fazer.com/collections/all/products/remix-350-g","fi"
